,Date,Event,Fighter,Opponent,Streak,Pre_Elo,Post_Elo,WeightClass,Result,Method,Method_Notes,Round,Time,ConvertedTime,isTitleBout,K_Value,FightCount
0,1993-11-12,/wiki/UFC_1,Gerard Gordeau,Royce Gracie,0.0,1200.0,1177.9745773344034,,L,SUB,Submission (rear-naked choke),,1:44,104.0,False,44.05084533119325,1.0
1,1993-11-12,/wiki/UFC_1,Gerard Gordeau,Kevin Rosier,1.0,1177.9745773344034,1201.3944179461855,,W,TKO,TKO (corner stoppage),,0:59,59.0,False,44.05084533119325,2.0
2,1993-11-12,/wiki/UFC_1,Jason Delucia,Trent Jenkins,1.0,1200.0,1222.0254226655966,,W,SUB,Submission (rear-naked choke),,0:52,52.0,False,44.05084533119325,1.0
3,1993-11-12,/wiki/UFC_1,Royce Gracie,Gerard Gordeau,1.0,1200.0,1222.0254226655966,,W,SUB,Submission (rear-naked choke),,1:44,104.0,False,44.05084533119325,1.0
4,1993-11-12,/wiki/UFC_1,Kevin Rosier,Zane Frazier,1.0,1176.5801593882177,1200.0880209517966,,W,TKO,TKO (punches),,4:20,260.0,False,44.05084533119325,2.0
5,1993-11-12,/wiki/UFC_1,Ken Shamrock,Patrick Smith,1.0,1200.0,1222.0254226655966,,W,SUB,Submission (heel hook),,1:49,109.0,False,44.05084533119325,1.0
6,1993-11-12,/wiki/UFC_1,Kevin Rosier,Gerard Gordeau,0.0,1200.0,1176.5801593882177,,L,TKO,TKO (corner stoppage),,0:59,59.0,False,44.05084533119325,1.0
7,1993-11-12,/wiki/UFC_1,Trent Jenkins,Jason Delucia,0.0,1200.0,1177.9745773344034,,L,SUB,Submission (rear-naked choke),,0:52,52.0,False,44.05084533119325,1.0
8,1993-11-12,/wiki/UFC_1,Patrick Smith,Ken Shamrock,0.0,1200.0,1177.9745773344034,,L,SUB,Submission (heel hook),,1:49,109.0,False,44.05084533119325,1.0
9,1993-11-12,/wiki/UFC_1,Zane Frazier,Kevin Rosier,0.0,1200.0,1176.492138436421,,L,TKO,TKO (punches),,4:20,260.0,False,44.05084533119325,1.0
10,1994-03-11,/wiki/UFC_2,Royce Gracie,Patrick Smith,2.0,1222.0254226655966,1241.6784497437166,,W,SUB,TKO (submission to punches),,1:17,77.0,False,44.31373575664449,2.0
11,1994-03-11,/wiki/UFC_2,Patrick Smith,Johnny Rhodes,1.0,1158.611989080098,1183.3958631789085,,W,SUB,Submission (guillotine choke),,1:07,67.0,False,44.31373575664449,3.0
12,1994-03-11,/wiki/UFC_2,Johnny Rhodes,Fred Ettish,1.0,1175.2161259011896,1198.9508502729827,,W,SUB,Submission (rear-naked choke),,3:07,187.0,False,44.31373575664449,2.0
13,1994-03-11,/wiki/UFC_2,Remco Pardoel,Orlando Wiet,1.0,1200.0,1223.0090551044116,,W,KO,KO (elbows),,1:29,89.0,False,46.01811020882313,1.0
14,1994-03-11,/wiki/UFC_2,Scott Morris,Sean Daugherty,1.0,1200.0,1222.156867878322,,W,SUB,Submission (guillotine choke),,0:20,20.0,False,44.31373575664449,1.0
15,1994-03-11,/wiki/UFC_2,Frank Hamaker,Thaddeus Luster,1.0,1200.0,1222.156867878322,,W,TKO,TKO (corner stoppage),,4:52,292.0,False,44.31373575664449,1.0
16,1994-03-11,/wiki/UFC_2,Orlando Wiet,Robert Lucarelli,1.0,1176.9909448955884,1200.6130184520946,,W,TKO,TKO (knees),,2:50,170.0,False,44.31373575664449,2.0
17,1994-03-11,/wiki/UFC_2,Jason Delucia,Scott Baker,2.0,1222.0254226655966,1243.0908627933918,,W,SUB,TKO (submission to punches),,6:41,401.0,False,44.31373575664449,2.0
18,1994-03-11,/wiki/UFC_2,Patrick Smith,Royce Gracie,0.0,1177.9745773344034,1158.611989080098,,L,SUB,TKO (submission to punches),,1:17,77.0,False,44.31373575664449,2.0
19,1994-03-11,/wiki/UFC_2,Johnny Rhodes,Patrick Smith,0.0,1200.0,1175.2161259011896,,L,SUB,Submission (guillotine choke),,1:07,67.0,False,44.31373575664449,1.0
20,1994-03-11,/wiki/UFC_2,Fred Ettish,Johnny Rhodes,0.0,1200.0,1176.2652756282068,,L,SUB,Submission (rear-naked choke),,3:07,187.0,False,44.31373575664449,1.0
21,1994-03-11,/wiki/UFC_2,Sean Daugherty,Scott Morris,0.0,1200.0,1177.843132121678,,L,SUB,Submission (guillotine choke),,0:20,20.0,False,44.31373575664449,1.0
22,1994-03-11,/wiki/UFC_2,Thaddeus Luster,Frank Hamaker,0.0,1200.0,1177.843132121678,,L,TKO,TKO (corner stoppage),,4:52,292.0,False,44.31373575664449,1.0
23,1994-03-11,/wiki/UFC_2,Robert Lucarelli,Orlando Wiet,0.0,1200.0,1176.3779264434938,,L,TKO,TKO (knees),,2:50,170.0,False,44.31373575664449,1.0
24,1994-03-11,/wiki/UFC_2,Scott Baker,Jason Delucia,0.0,1200.0,1179.2458717952757,,L,SUB,TKO (submission to punches),,6:41,401.0,False,44.31373575664449,1.0
25,1994-03-11,/wiki/UFC_2,Orlando Wiet,Remco Pardoel,0.0,1200.0,1176.9909448955884,,L,KO,KO (elbows),,1:29,89.0,False,46.01811020882313,1.0
26,1994-09-09,/wiki/UFC_3,Kimo Leopoldo,Royce Gracie,0.0,1200.0,1180.3100278027164,,L,SUB,Submission (armlock),,4:40,280.0,False,44.71884131440911,1.0
27,1994-09-09,/wiki/UFC_3,Roland Payne,Harold Howard,0.0,1200.0,1176.7806016252107,,L,KO,KO (punch),,0:46,46.0,False,46.43879674957869,1.0
28,1994-09-09,/wiki/UFC_3,Royce Gracie,Kimo Leopoldo,3.0,1241.6784497437166,1261.963551350663,,W,SUB,Submission (armlock),,4:40,280.0,False,44.71884131440911,3.0
29,1994-09-09,/wiki/UFC_3,Steve Jennum,Harold Howard,1.0,1200.0,1223.8514979215256,,W,SUB,TKO (submission to punches),,1:27,87.0,False,44.71884131440911,1.0
30,1994-09-09,/wiki/UFC_3,Ken Shamrock,Felix Mitchell,2.0,1222.0254226655966,1243.2834380012098,,W,SUB,Submission (rear-naked choke),,4:34,274.0,False,44.71884131440911,2.0
31,1994-09-09,/wiki/UFC_3,Keith Hackney,Emmanuel Yarbrough,1.0,1200.0,1222.3594206572045,,W,TKO,TKO (punches),,1:59,119.0,False,44.71884131440911,1.0
32,1994-09-09,/wiki/UFC_3,Harold Howard,Roland Payne,1.0,1200.0,1223.2193983747893,,W,KO,KO (punch),,0:46,46.0,False,46.43879674957869,1.0
33,1994-09-09,/wiki/UFC_3,Emmanuel Yarbrough,Keith Hackney,0.0,1200.0,1177.6405793427955,,L,TKO,TKO (punches),,1:59,119.0,False,44.71884131440911,1.0
34,1994-09-09,/wiki/UFC_3,Felix Mitchell,Ken Shamrock,0.0,1200.0,1179.0561425264896,,L,SUB,Submission (rear-naked choke),,4:34,274.0,False,44.71884131440911,1.0
35,1994-09-09,/wiki/UFC_3,Harold Howard,Steve Jennum,1.0,1223.2193983747893,1199.3679004532637,,L,SUB,TKO (submission to punches),,1:27,87.0,False,44.71884131440911,2.0
36,1994-12-16,/wiki/UFC_4,Dan Severn,Marcus Bossett,1.0,1181.4960823320137,1205.160885596104,,W,SUB,Submission (arm-triangle choke),,0:52,52.0,False,44.93850686961962,2.0
37,1994-12-16,/wiki/UFC_4,Keith Hackney,Joe Son,2.0,1222.3594206572045,1243.7000234900688,,W,SUB,Submission (blood choke),,2:44,164.0,False,44.93850686961962,2.0
38,1994-12-16,/wiki/UFC_4,Steve Jennum,Melton Bowen,2.0,1223.8514979215256,1245.094590176301,,W,SUB,Submission (armbar),,4:47,287.0,False,44.93850686961962,2.0
39,1994-12-16,/wiki/UFC_4,Joe Charles,Kevin Rosier,1.0,1200.0,1222.4749459001575,,W,SUB,Submission (armbar),,0:14,14.0,False,44.93850686961962,1.0
40,1994-12-16,/wiki/UFC_4,Marcus Bossett,Eldo Dias Xavier,1.0,1176.3351967359097,1201.2555054927882,,W,KO,KO (strikes),,4:55,295.0,False,46.66691097998961,2.0
41,1994-12-16,/wiki/UFC_4,Marcus Bossett,Dan Severn,0.0,1200.0,1176.3351967359097,,L,SUB,Submission (arm-triangle choke),,0:52,52.0,False,44.93850686961962,1.0
42,1994-12-16,/wiki/UFC_4,Guy Mezger,Jason Fairn,1.0,1200.0,1222.4692534348098,,W,TKO,TKO (corner stoppage),,2:13,133.0,False,44.93850686961962,1.0
43,1994-12-16,/wiki/UFC_4,Royce Gracie,Dan Severn,4.0,1261.963551350663,1281.3126979088563,,W,SUB,Submission (triangle choke),,15:49,949.0,False,44.93850686961962,4.0
44,1994-12-16,/wiki/UFC_4,Dan Severn,Royce Gracie,0.0,1200.0,1181.4960823320137,,L,SUB,Submission (triangle choke),,15:49,949.0,False,44.93850686961962,1.0
45,1994-12-16,/wiki/UFC_4,Joe Son,Keith Hackney,0.0,1200.0,1178.974775534124,,L,SUB,Submission (blood choke),,2:44,164.0,False,44.93850686961962,1.0
46,1994-12-16,/wiki/UFC_4,Eldo Dias Xavier,Marcus Bossett,0.0,1200.0,1175.0796912431215,,L,KO,KO (strikes),,4:55,295.0,False,46.66691097998961,1.0
47,1994-12-16,/wiki/UFC_4,Kevin Rosier,Joe Charles,1.0,1200.0880209517966,1177.613075051639,,L,SUB,Submission (armbar),,0:14,14.0,False,44.93850686961962,3.0
48,1994-12-16,/wiki/UFC_4,Melton Bowen,Steve Jennum,0.0,1200.0,1179.070845069187,,L,SUB,Submission (armbar),,4:47,287.0,False,44.93850686961962,1.0
49,1994-12-16,/wiki/UFC_4,Jason Fairn,Guy Mezger,0.0,1200.0,1177.5307465651902,,L,TKO,TKO (corner stoppage),,2:13,133.0,False,44.93850686961962,1.0
50,1995-04-07,/wiki/UFC_5,Guy Mezger,John Dowdy,2.0,1222.4692534348098,1243.9224818780217,,W,TKO,TKO (punches),,2:02,122.0,False,45.19087478797376,2.0
51,1995-04-07,/wiki/UFC_5,Todd Medina,Larry Cureton,1.0,1200.0,1222.595437393987,,W,SUB,Submission (forearm choke),,2:55,175.0,False,45.19087478797376,1.0
52,1995-04-07,/wiki/UFC_5,Oleg Taktarov,Ernie Verdicia,1.0,1200.0,1222.595437393987,,W,SUB,Submission (choke),,2:23,143.0,False,45.19087478797376,1.0
53,1995-04-07,/wiki/UFC_5,Dan Severn,Dave Beneteau,2.0,1205.160885596104,1227.7546073787569,,W,SUB,Submission (americana),,3:01,181.0,False,45.19087478797376,3.0
54,1995-04-07,/wiki/UFC_5,Todd Medina,Dave Beneteau,1.0,1222.595437393987,1197.098942879324,,L,SUB,TKO (submission to strikes),,2:12,132.0,False,45.19087478797376,2.0
55,1995-04-07,/wiki/UFC_5,Larry Cureton,Todd Medina,0.0,1200.0,1177.404562606013,,L,SUB,Submission (forearm choke),,2:55,175.0,False,45.19087478797376,1.0
56,1995-04-07,/wiki/UFC_5,John Dowdy,Guy Mezger,0.0,1200.0,1178.863814341663,,L,TKO,TKO (punches),,2:02,122.0,False,45.19087478797376,1.0
57,1995-04-07,/wiki/UFC_5,Andy Anderson,Jon Hess,0.0,1200.0,1177.404562606013,,L,TKO,TKO (punches),,1:23,83.0,False,45.19087478797376,1.0
58,1995-04-07,/wiki/UFC_5,Ernie Verdicia,Oleg Taktarov,0.0,1200.0,1177.404562606013,,L,SUB,Submission (choke),,2:23,143.0,False,45.19087478797376,1.0
59,1995-04-07,/wiki/UFC_5,Dave Beneteau,Dan Severn,0.0,1200.0,1177.740175583593,,L,SUB,Submission (americana),,3:01,181.0,False,45.19087478797376,1.0
60,1995-04-07,/wiki/UFC_5,Royce Gracie,Ken Shamrock,4.0,1281.3126979088563,1278.9440450474378,,L,DRAW,Draw,,36:06,2166.0,False,43.45276421920554,5.0
61,1995-04-07,/wiki/UFC_5,Jon Hess,Andy Anderson,1.0,1200.0,1222.595437393987,,W,TKO,TKO (punches),,1:23,83.0,False,45.19087478797376,1.0
62,1995-04-07,/wiki/UFC_5,Dave Beneteau,Todd Medina,1.0,1177.740175583593,1203.236670098256,,W,SUB,TKO (submission to strikes),,2:12,132.0,False,45.19087478797376,2.0
63,1995-04-07,/wiki/UFC_5,Ken Shamrock,Royce Gracie,0.0,1243.2834380012098,1245.6520908626285,,W,DRAW,Draw,,36:06,2166.0,False,43.45276421920554,3.0
64,1995-07-14,/wiki/UFC_6,Ken Shamrock,Dan Severn,1.0,1245.6520908626285,1267.1898753688242,,W,SUB,Submission (guillotine choke),,2:14,134.0,False,45.41285904134372,4.0
65,1995-07-14,/wiki/UFC_6,Oleg Taktarov,Tank Abbott,2.0,1222.595437393987,1244.1457120000798,,W,SUB,Submission (rear-naked choke),,17:47,1067.0,False,45.41285904134372,2.0
66,1995-07-14,/wiki/UFC_6,Tank Abbott,Paul Varelans,1.0,1178.7682023585292,1202.8604976633858,,W,TKO,TKO (punches),,1:53,113.0,False,45.41285904134372,2.0
67,1995-07-14,/wiki/UFC_6,Paul Varelans,Cal Worsham,1.0,1175.9077046951434,1201.119938264462,,W,KO,KO (elbow),,1:02,62.0,False,47.1595074660108,2.0
68,1995-07-14,/wiki/UFC_6,Patrick Smith,Rudyard Moncayo,2.0,1183.3958631789085,1207.5434813626412,,W,SUB,Submission (rear-naked choke),,1:08,68.0,False,45.41285904134372,4.0
69,1995-07-14,/wiki/UFC_6,Joel Sutton,Jack Mclaughlin,1.0,1200.0,1222.706429520672,,W,SUB,TKO (submission to punches),,2:01,121.0,False,45.41285904134372,1.0
70,1995-07-14,/wiki/UFC_6,Anthony Macias,He-Man Ali Gipson,1.0,1200.0,1222.706429520672,,W,SUB,TKO (submission to punches),,3:06,186.0,False,45.41285904134372,1.0
71,1995-07-14,/wiki/UFC_6,Dan Severn,Ken Shamrock,2.0,1227.7546073787569,1206.2168228725611,,L,SUB,Submission (guillotine choke),,2:14,134.0,False,45.41285904134372,4.0
72,1995-07-14,/wiki/UFC_6,Tank Abbott,Oleg Taktarov,0.0,1200.0,1178.7682023585292,,L,SUB,Submission (rear-naked choke),,17:47,1067.0,False,45.41285904134372,1.0
73,1995-07-14,/wiki/UFC_6,Paul Varelans,Tank Abbott,0.0,1200.0,1175.9077046951434,,L,TKO,TKO (punches),,1:53,113.0,False,45.41285904134372,1.0
74,1995-07-14,/wiki/UFC_6,Cal Worsham,Paul Varelans,0.0,1200.0,1174.7877664306814,,L,KO,KO (elbow),,1:02,62.0,False,47.1595074660108,1.0
75,1995-07-14,/wiki/UFC_6,He-Man Ali Gipson,Anthony Macias,0.0,1200.0,1177.293570479328,,L,SUB,TKO (submission to punches),,3:06,186.0,False,45.41285904134372,1.0
76,1995-07-14,/wiki/UFC_6,Jack Mclaughlin,Joel Sutton,0.0,1200.0,1177.293570479328,,L,SUB,TKO (submission to punches),,2:01,121.0,False,45.41285904134372,1.0
77,1995-07-14,/wiki/UFC_6,Rudyard Moncayo,Patrick Smith,0.0,1200.0,1176.2092431687363,,L,SUB,Submission (rear-naked choke),,1:08,68.0,False,45.41285904134372,1.0
78,1995-09-08,/wiki/UFC_7,Harold Howard,Mark Hall,0.0,1199.3679004532637,1175.1536819454302,,L,SUB,TKO (submission to strikes),,1:41,101.0,False,45.54019641925371,3.0
79,1995-09-08,/wiki/UFC_7,Geza Kalman,Joel Sutton,0.0,1200.0,1178.7159118568102,,L,TKO,TKO (cut),,0:48,48.0,False,45.54019641925371,1.0
80,1995-09-08,/wiki/UFC_7,Oleg Taktarov,Ken Shamrock,2.0,1244.1457120000798,1245.740763467106,,L,DRAW,Draw,,33:00,1980.0,True,48.167515443441424,3.0
81,1995-09-08,/wiki/UFC_7,Ryan Parker,Remco Pardoel,0.0,1200.0,1178.735659615566,,L,SUB,Submission (lapel choke),,3:05,185.0,False,45.54019641925371,1.0
82,1995-09-08,/wiki/UFC_7,Francesco Maturi,Onassis Parungao,0.0,1200.0,1177.229901790373,,L,SUB,TKO (submission to strikes),,5:26,326.0,False,45.54019641925371,1.0
83,1995-09-08,/wiki/UFC_7,David Hood,Scott Bessac,0.0,1200.0,1177.229901790373,,L,SUB,Submission (guillotine choke),,0:31,31.0,False,45.54019641925371,1.0
84,1995-09-08,/wiki/UFC_7,Mark Hall,Paul Varelans,0.0,1200.0,1177.3032996143434,,L,SUB,Submission (keylock),,1:04,64.0,False,45.54019641925371,1.0
85,1995-09-08,/wiki/UFC_7,Paul Varelans,Marco Ruas,2.0,1224.1570891559036,1199.8063393723971,,L,TKO,TKO (strikes),,13:17,797.0,False,45.54019641925371,4.0
86,1995-09-08,/wiki/UFC_7,Scott Bessac,David Hood,1.0,1200.0,1222.770098209627,,W,SUB,Submission (guillotine choke),,0:31,31.0,False,45.54019641925371,1.0
87,1995-09-08,/wiki/UFC_7,Joel Sutton,Geza Kalman,2.0,1222.706429520672,1244.3097789860096,,W,TKO,TKO (cut),,0:48,48.0,False,45.54019641925371,2.0
88,1995-09-08,/wiki/UFC_7,Remco Pardoel,Ryan Parker,2.0,1223.0090551044116,1244.592360594612,,W,SUB,Submission (lapel choke),,3:05,185.0,False,45.54019641925371,2.0
89,1995-09-08,/wiki/UFC_7,Onassis Parungao,Francesco Maturi,1.0,1200.0,1222.770098209627,,W,SUB,TKO (submission to strikes),,5:26,326.0,False,45.54019641925371,1.0
90,1995-09-08,/wiki/UFC_7,Paul Varelans,Mark Hall,2.0,1201.119938264462,1224.1570891559036,,W,SUB,Submission (keylock),,1:04,64.0,False,45.54019641925371,3.0
91,1995-09-08,/wiki/UFC_7,Marco Ruas,Paul Varelans,1.0,1200.0,1224.3507497835064,,W,TKO,TKO (strikes),,13:17,797.0,False,45.54019641925371,1.0
92,1995-09-08,/wiki/UFC_7,Ken Shamrock,Oleg Taktarov,0.0,1267.1898753688242,1265.594823901798,,W,DRAW,Draw,,33:00,1980.0,True,48.167515443441424,5.0
93,1995-09-08,/wiki/UFC_7,Mark Hall,Harold Howard,1.0,1177.3032996143434,1201.5175181221769,,W,SUB,TKO (submission to strikes),,1:41,101.0,False,45.54019641925371,2.0
94,1995-12-16,/wiki/Ultimate_Ultimate_1995,Oleg Taktarov,Marco Ruas,1.0,1245.740763467106,1267.9418586488346,,W,UD,Unanimous Decision,,18:00,1080.0,False,44.0059470205093,4.0
95,1995-12-16,/wiki/Ultimate_Ultimate_1995,Steve Jennum,Tank Abbott,2.0,1245.094590176301,1219.443461426216,,L,SUB,Submission (neck crank),,1:14,74.0,False,45.76618490132967,3.0
96,1995-12-16,/wiki/Ultimate_Ultimate_1995,Oleg Taktarov,Dan Severn,1.0,1267.9418586488346,1242.0704740986462,,L,UD,Unanimous Decision,,30:00,1800.0,False,44.0059470205093,5.0
97,1995-12-16,/wiki/Ultimate_Ultimate_1995,Marco Ruas,Oleg Taktarov,2.0,1248.869266953494,1226.6681717717652,,L,UD,Unanimous Decision,,18:00,1080.0,False,44.0059470205093,3.0
98,1995-12-16,/wiki/Ultimate_Ultimate_1995,Trent Jenkins,Mark Hall,0.0,1177.9745773344034,1156.6397207458524,,L,SUB,Submission (armlock),,5:29,329.0,False,45.76618490132967,2.0
99,1995-12-16,/wiki/Ultimate_Ultimate_1995,Keith Hackney,Marco Ruas,2.0,1243.7000234900688,1219.543848938357,,L,SUB,Submission (rear-naked choke),,2:39,159.0,False,45.76618490132967,3.0
100,1995-12-16,/wiki/Ultimate_Ultimate_1995,Marco Ruas,Keith Hackney,2.0,1224.3507497835064,1248.869266953494,,W,SUB,Submission (rear-naked choke),,2:39,159.0,False,45.76618490132967,2.0
101,1995-12-16,/wiki/Ultimate_Ultimate_1995,Mark Hall,Trent Jenkins,2.0,1201.5175181221769,1223.1723975595562,,W,SUB,Submission (armlock),,5:29,329.0,False,45.76618490132967,3.0
102,1995-12-16,/wiki/Ultimate_Ultimate_1995,Tank Abbott,Steve Jennum,2.0,1202.8604976633858,1228.896393344722,,W,SUB,Submission (neck crank),,1:14,74.0,False,45.76618490132967,3.0
103,1995-12-16,/wiki/Ultimate_Ultimate_1995,Dan Severn,Oleg Taktarov,1.0,1206.2168228725611,1232.0882074227495,,W,UD,Unanimous Decision,,30:00,1800.0,False,44.0059470205093,5.0
104,1995-12-16,/wiki/Ultimate_Ultimate_1995,Joe Charles,Scott Bessac,2.0,1222.4749459001575,1245.7210158940468,,W,SUB,Submission (armlock),,4:38,278.0,False,45.76618490132967,2.0
105,1995-12-16,/wiki/Ultimate_Ultimate_1995,Scott Bessac,Joe Charles,1.0,1222.770098209627,1199.8675661959428,,L,SUB,Submission (armlock),,4:38,278.0,False,45.76618490132967,2.0
106,1996-02-16,/wiki/UFC_8,Keith Mielke,Sam Adkins,0.0,1200.0,1177.0458581167672,,L,SUB,TKO (submission to punches),,0:50,50.0,False,45.90828376646565,1.0
107,1996-02-16,/wiki/UFC_8,Scott Ferrozzo,Jerry Bohlander,0.0,1200.0,1175.4319597152542,,L,SUB,Submission (guillotine choke),,9:03,543.0,False,45.90828376646565,1.0
108,1996-02-16,/wiki/UFC_8,Joe Moreira,Paul Varelans,0.0,1200.0,1177.9164071896894,,L,UD,Unanimous Decision,,10:00,600.0,False,44.1425805446785,1.0
109,1996-02-16,/wiki/UFC_8,Ken Shamrock,Kimo Leopoldo,1.0,1265.594823901798,1284.7679453806018,,W,SUB,Submission (kneebar),,4:24,264.0,True,50.49911214311221,6.0
110,1996-02-16,/wiki/UFC_8,Gary Goodridge,Don Frye,0.0,1200.0,1177.0458581167672,,L,SUB,TKO (submission to punches),,2:14,134.0,False,45.90828376646565,1.0
111,1996-02-16,/wiki/UFC_8,Kimo Leopoldo,Ken Shamrock,0.0,1180.3100278027164,1161.1369063239126,,L,SUB,Submission (kneebar),,4:24,264.0,True,50.49911214311221,2.0
112,1996-02-16,/wiki/UFC_8,Don Frye,Gary Goodridge,1.0,1200.0,1222.9541418832328,,W,SUB,TKO (submission to punches),,2:14,134.0,False,45.90828376646565,1.0
113,1996-02-16,/wiki/UFC_8,Gary Goodridge,Jerry Bohlander,1.0,1177.0458581167672,1201.5143162582508,,W,TKO,TKO (punches),,5:31,331.0,False,45.90828376646565,2.0
114,1996-02-16,/wiki/UFC_8,Paul Varelans,Joe Moreira,1.0,1199.8063393723971,1221.8899321827078,,W,UD,Unanimous Decision,,10:00,600.0,False,44.1425805446785,5.0
115,1996-02-16,/wiki/UFC_8,Jerry Bohlander,Scott Ferrozzo,1.0,1175.5315418585164,1200.0995821432623,,W,SUB,Submission (guillotine choke),,9:03,543.0,False,45.90828376646565,2.0
116,1996-02-16,/wiki/UFC_8,Sam Adkins,Keith Mielke,1.0,1200.0,1222.9541418832328,,W,SUB,TKO (submission to punches),,0:50,50.0,False,45.90828376646565,1.0
117,1996-02-16,/wiki/UFC_8,Jerry Bohlander,Gary Goodridge,0.0,1200.0,1175.5315418585164,,L,TKO,TKO (punches),,5:31,331.0,False,45.90828376646565,1.0
118,1996-05-17,/wiki/UFC_9,Mark Hall,Koji Kitao,3.0,1223.1723975595562,1245.346115531083,,W,TKO,TKO (doctor stoppage - broken nose),,0:40,40.0,False,46.11764763333527,4.0
119,1996-05-17,/wiki/UFC_9,Don Frye,Amaury Bitetti,2.0,1222.9541418832328,1244.8148074539758,,W,TKO,TKO (punches),,9:22,562.0,False,46.11764763333527,2.0
120,1996-05-17,/wiki/UFC_9,Mark Schultz,Gary Goodridge,1.0,1200.0,1223.1593262756671,,W,TKO,TKO (cut),,12:00,720.0,False,46.11764763333527,1.0
121,1996-05-17,/wiki/UFC_9,Steve Nelmark,Tai Bowden,1.0,1200.0,1223.0588238166677,,W,TKO,TKO (doctor stoppage),,7:25,445.0,False,46.11764763333527,1.0
122,1996-05-17,/wiki/UFC_9,Rafael Carino,Matt Andersen,1.0,1200.0,1223.0588238166677,,W,TKO,TKO (punches),,5:32,332.0,False,46.11764763333527,1.0
123,1996-05-17,/wiki/UFC_9,Dan Severn,Ken Shamrock,2.0,1232.0882074227495,1257.9790585478402,,W,SD,Split decision,,30:00,1800.0,False,44.34389195513006,6.0
124,1996-05-17,/wiki/UFC_9,Gary Goodridge,Mark Schultz,1.0,1201.5143162582508,1178.3549899825837,,L,TKO,TKO (cut),,12:00,720.0,False,46.11764763333527,3.0
125,1996-05-17,/wiki/UFC_9,Amaury Bitetti,Don Frye,0.0,1200.0,1178.46239845247,,L,TKO,TKO (punches),,9:22,562.0,False,46.11764763333527,1.0
126,1996-05-17,/wiki/UFC_9,Koji Kitao,Mark Hall,0.0,1200.0,1178.4768201397496,,L,TKO,TKO (doctor stoppage - broken nose),,0:40,40.0,False,46.11764763333527,1.0
127,1996-05-17,/wiki/UFC_9,Zane Frazier,Cal Worsham,0.0,1176.492138436421,1153.320198692125,,L,TKO,TKO (punches),,3:14,194.0,False,46.11764763333527,2.0
128,1996-05-17,/wiki/UFC_9,Tai Bowden,Steve Nelmark,0.0,1200.0,1176.9411761833323,,L,TKO,TKO (doctor stoppage),,7:25,445.0,False,46.11764763333527,1.0
129,1996-05-17,/wiki/UFC_9,Cal Worsham,Zane Frazier,1.0,1174.7877664306814,1197.9597061749776,,W,TKO,TKO (punches),,3:14,194.0,False,46.11764763333527,2.0
130,1996-05-17,/wiki/UFC_9,Matt Andersen,Rafael Carino,0.0,1200.0,1176.9411761833323,,L,TKO,TKO (punches),,5:32,332.0,False,46.11764763333527,1.0
131,1996-05-17,/wiki/UFC_9,Ken Shamrock,Dan Severn,1.0,1284.7679453806018,1259.2597176711529,,L,SD,Split decision,,30:00,1800.0,False,44.34389195513006,7.0
132,1996-07-12,/wiki/UFC_10,Sam Adkins,Felix Mitchell,2.0,1222.9541418832328,1242.6854583527722,,W,UD,Unanimous decision,,,,False,44.46823195589392,2.0
133,1996-07-12,/wiki/UFC_10,Brian Johnston,Scott Fiedler,1.0,1178.1215594923974,1202.6992321188627,,W,SUB,TKO (Submission to punches),,2:25,145.0,False,46.24696123412968,2.0
134,1996-07-12,/wiki/UFC_10,Don Frye,Brian Johnston,1.0,1218.7251216565014,1240.603562164104,,W,SUB,TKO (Submission to elbow),,4:37,277.0,False,46.24696123412968,4.0
135,1996-07-12,/wiki/UFC_10,Mark Coleman,Don Frye,1.0,1200.0,1226.0896857974744,,W,TKO,TKO (punches),,11:34,694.0,False,46.24696123412968,1.0
136,1996-07-12,/wiki/UFC_10,Don Frye,Mark Coleman,2.0,1244.8148074539758,1218.7251216565014,,L,TKO,TKO (punches),,11:34,694.0,False,46.24696123412968,3.0
137,1996-07-12,/wiki/UFC_10,Geza Kalman,Dieuseul Berto,1.0,1178.7159118568102,1203.2541797674012,,W,TKO,TKO (punches),,5:57,357.0,False,46.24696123412968,2.0
138,1996-07-12,/wiki/UFC_10,Gary Goodridge,John Campetella,1.0,1178.3549899825837,1202.9171874980857,,W,TKO,TKO (punches),,1:28,88.0,False,46.24696123412968,4.0
139,1996-07-12,/wiki/UFC_10,Scott Fiedler,Brian Johnston,0.0,1200.0,1175.4223273735347,,L,SUB,TKO (Submission to punches),,2:25,145.0,False,46.24696123412968,1.0
140,1996-07-12,/wiki/UFC_10,Felix Mitchell,Sam Adkins,0.0,1179.0561425264896,1159.6164218668448,,L,UD,Unanimous decision,,,,False,44.46823195589392,2.0
141,1996-07-12,/wiki/UFC_10,Dieuseul Berto,Geza Kalman,0.0,1200.0,1175.461732089409,,L,TKO,TKO (punches),,5:57,357.0,False,46.24696123412968,1.0
142,1996-07-12,/wiki/UFC_10,Brian Johnston,Don Frye,0.0,1200.0,1178.1215594923974,,L,SUB,TKO (Submission to elbow),,4:37,277.0,False,46.24696123412968,1.0
143,1996-07-12,/wiki/UFC_10,John Campetella,Gary Goodridge,0.0,1200.0,1175.4378024844982,,L,TKO,TKO (punches),,1:28,88.0,False,46.24696123412968,1.0
